,img_names,rand_cats,nn_tweet
1114,redlobster-i1040998877703417857.jpg,bread,New filters coming to Instagram soon? http://t.co/8vBZJ3iT8Q
1115,redlobster-i1042100030000312320.jpg,dairy-product,Hey  I just met you  and this is crazy  but we need a break. #mybreak https://t.co/VVzouXePKO
1116,redlobster-i1042422692358578176.jpg,noodles/pasta,From the Denny s Culinary Cooking Wondernarium comes the new Peanut Butter Cup Pancake Breakfast! http://t.co/iaYLq9GogV
1117,redlobster-i1042791177106464769.jpg,soup,Waving back at someone who was actually waving to the person behind you. #IRLhorrors https://t.co/NPJK0op7gT
1118,redlobster-i1043596548783923200.jpg,fruit,Of course we have pizza! https://t.co/mltvMkUqjq
1119,redlobster-i1043879169074040837.jpg,bread,Happy Birthday  Mac! Here's your free Grand Slam. http://t.co/4CAzSODwpH
1120,redlobster-i1044963272858963968.jpg,meat,As #TeamUSA goes for gold at the #WinterOlympics  celebrate with limited-edition OREO cookies. https://t.co/XCZ1V0ILLh
1121,redlobster-i1045335736801726464.jpg,fruit,Share your food pics with #ShareMySlam on Twitter or Instagram  and Denny s will donate $1 to @NoKidHungry. https://t.co/eOvu8PDxoU
1122,redlobster-i1045691399616761858.jpg,vegetable,~talk denny's to me~ http://t.co/wdvb4aN3OC
1123,redlobster-i1046070319251959808.jpg,bread,guess who? https://t.co/bmUHrvrlje
1124,redlobster-i1047139828972830720.jpg,fried-food,Get ready for the sequel. #NachoFries https://t.co/zYCmb83Oax
1125,redlobster-i1047841270645833730.jpg,fried-food,"No way is that taco joint next door gonna win ""best yard"" this year... https://t.co/RuVRcnIdnb"
1126,redlobster-i1047877988413526018.jpg,vegetable,Imagine what we could do with 280 characters https://t.co/oxyLqMF7wn
1127,redlobster-i1048609138467647491.jpg,dairy-product,Happy National Pie Day! Here is a tribute to pie. And America. And confetti. http://t.co/emShEOLazc
1128,redlobster-i1049674406857977856.jpg,vegetable,A pig that doesn't fly is just a pig https://t.co/mKEC9DlYSC
1129,redlobster-i1050036621163290625.jpg,vegetable,https://t.co/txovMDysrl
1130,redlobster-i1050397571347374080.jpg,noodles/pasta,waiter: your steak sir  very rare you: wow  that IS rare https://t.co/J81HGTuldg
1131,redlobster-i1050839397929766912.jpg,vegetable,this is who is tweeting btw #collegeslam http://t.co/62QgehoAwL
1132,redlobster-i1051128428777353216.jpg,noodles/pasta,i like scott's shirt  http://t.co/q7dIGMoJPn http://t.co/8gie2oqZu6
1133,redlobster-i1051498514042236929.jpg,bread,waffles in 2017 will now have stories https://t.co/7ouQS75PSq
1134,redlobster-i1052215304275791872.jpg,noodles/pasta,Bacon goes with everything https://t.co/lLVK4Rh6lI
1135,redlobster-i1052592212347932672.jpg,egg,Win a $2 500 scholarship from #DennysHFE &amp; @TomJoynerFound. Visit https://t.co/HqwvZbuVAK for details. #DennysAtBETX https://t.co/9dI1VfJx8p
1136,redlobster-i1052938261876920320.jpg,noodles/pasta,Make yr coworkers jealous with tasty office supplies! If it doesn't work just eat it! Win/win! #flaphacks http://t.co/g2pj1OANvQ
1137,redlobster-i1053302431654789120.jpg,egg,Everyone s fave SUPPERhero.     ( : Insta #BoldCraver  whitecastlesliderman) https://t.co/mLoH2XoIer
1138,redlobster-i1053325304163385344.jpg,vegetable,her: wanna hang out? we could get denny's... him: eh  i'm not the biggest fan of de- https://t.co/A1v2qH90p6
1139,redlobster-i1053679412049256448.jpg,noodles/pasta,The #VMAs Best New Artist category is up next. Who will be this year's hottest artist? https://t.co/n91ln9QNwG
1140,redlobster-i1054102275797467136.jpg,bread,~* *~ Live  laugh  luv the $4.99 Cheesy Slider Combo! ~* *~  (Hey  a cheesy deal calls for a cheesy tweet.) https://t.co/wVbVDAThGY
1141,redlobster-i1055112479276220417.jpg,seafood,Santa s working harder than usual this year. Find out what s going on     #mybreak https://t.co/8WicxIejly https://t.co/HL7T8Pd9WP
1142,redlobster-i1055475539119611905.jpg,seafood, =  https://t.co/C04FrwKd7q
1143,redlobster-i1055912453509447682.jpg,meat,This summer  lobster and shrimp together unlike ever before. Only at Red Lobster's Lobster and Shrimp Summerfest! https://t.co/1op9rktv14
1144,redlobster-i1056561480953487361.jpg,dessert,The $4 Breakfast Sandwich deserves more than just one spotlight. http://t.co/nMGWXOhLKO
1145,redlobster-i1057423675186655238.jpg,fried-food,Mac n  Cheetos are back  for now. Get  em while they re here. https://t.co/5U4DqnvJDL
1146,redlobster-i1057646635747102722.jpg,fried-food,Jam with the Slams and get that singing food holiday-themed video knocked off your list. https://t.co/7qV3OaC72j https://t.co/2s1Yp3HMlR
1147,redlobster-i1057718257925394435.jpg,noodles/pasta,He's not on stage but WE didn't forget about the #1 breakfast fan #GoldenGlobes #BreakingBad http://t.co/VlL4VV8SKa
1148,redlobster-i1057765211397111810.jpg,rice,We all went through that experimental phase. #TBT https://t.co/RM70OVQB2w
1149,redlobster-i1058076096791568384.jpg,noodles/pasta,that CHOO CHOO heat    @DaymDrops with the   food reviews. https://t.co/8G6d3yum7Q
1150,redlobster-i1058740943787081728.jpg,seafood,Celebrate National Biscuit Day by telling us your Cheddar Bay Biscuit name! https://t.co/mjAa9awXQV
1151,redlobster-i1059203785673883648.jpg,seafood,NEW flavors are here for #EndlessShrimp like Sesame-Ginger Grilled Shrimp!!   https://t.co/9isOBmqaMF
1152,redlobster-i1059483226761244677.jpg,rice,A taco made entirely out of breakfast. Get two #NakedEggTacos for just $3.49. https://t.co/wMeAqy3cM9
1153,redlobster-i1060562044221566977.jpg,fruit,ladies and gentlemen  we are floating in space https://t.co/UweY6te6K0
1154,redlobster-i1061012195838955520.jpg,fruit,Covfefe  anyone? https://t.co/8ta2kLlCkf
1155,redlobster-i1061648291270705158.jpg,fried-food,You may take the floor https://t.co/bZeOU8QfKw
1156,redlobster-i1062737387422445568.jpg,meat,it s chicken. on a stick! https://t.co/qhuDgHWkUl
1157,redlobster-i994312017648521216.jpg,fried-food,Having trouble growing out that 'stache? Use our handy guide and make this a Movember to remember. https://t.co/cs71VOeB81
1158,redlobster-i994591071249321992.jpg,bread,tfw your pancakes aren't from new england http://t.co/ByVwTzFaKp
1159,redlobster-i994958002225664000.jpg,fried-food,wow MAJOR   to success @djkhaled https://t.co/VysLp2Ea1x
1160,redlobster-i995333499627417600.jpg,meat,All the flave  all the crave! https://t.co/yFnsKW6BCs
1161,redlobster-i995703693482881024.jpg,soup,How do you mix your freeze? https://t.co/b241SnTmfy
1162,redlobster-i996045407292743680.jpg,dessert,This weekend... Nightmare from @SOULCALIBUR returns at @EVO. #EVO2018 https://t.co/5NUsIQPuyb
1163,redlobster-i996765742866534400.jpg,egg,This fiery li l thing will be at the Castle lickety-split. VERY SUBTLE HINT:   https://t.co/m0gn6AhzKo
1164,redlobster-i997490909704065024.jpg,rice,We all went through that experimental phase. #TBT https://t.co/RM70OVQB2w
1165,redlobster-i998217481134268416.jpg,vegetable,Have a break from sitting. #mybreak https://t.co/NtIaQXllol
1166,redlobster-i999301107548647426.jpg,fried-food,What if #Survivor was about diner staff providing 5-star service on an island? More like #Servivor! BA-DUM-TISH! http://t.co/65hFiH7m4I
1167,redlobster-i999668551257600001.jpg,vegetable,made a playlist etc https://t.co/n5LfWNupx6
1168,tacobell-i1004135782418866176.jpg,dairy-product,OUR https://t.co/YojIaQhPah
1169,tacobell-i1007261377151451138.jpg,soup,Simple. Delicious. (photo via tumblr user viktoryar3) http://t.co/Kaf4v4P8dr
1170,tacobell-i1008695835280924673.jpg,meat,our thickest pancake yet http://t.co/JPVabVh1qB
1171,tacobell-i1009908357803565056.jpg,soup,This delicious Fan Food Pic via tumblr user sweeetstache. http://t.co/itltJbuETB
1172,tacobell-i1010235982761820161.jpg,soup,here's that beautiful belt up close http://t.co/0yjlsBXqf4
1173,tacobell-i1012002624135188481.jpg,bread,What if #Survivor was about diner staff providing 5-star service on an island? More like #Servivor! BA-DUM-TISH! http://t.co/65hFiH7m4I
1174,tacobell-i1012501610826567681.jpg,meat,It's the ultima lineup https://t.co/TDRhUZKvph
1175,tacobell-i1012863048892026881.jpg,egg,Hope this makes it across the table https://t.co/XX6jAUbthM
1176,tacobell-i1013784361500643328.jpg,soup, p s   s  po  https://t.co/vxMZGYTuDg
1177,tacobell-i1014267543895396353.jpg,rice,"If you look up ""Tuesday"" in the Denny's Dictionary it just says ""Kids Eat Free."" Weird. http://t.co/AszIAdPNF0"
1178,tacobell-i1014947020740497408.jpg,rice,Talk about an ideal fantasy. #GameOfThrones http://t.co/fr1ay3RSxr
1179,tacobell-i1017423344147107841.jpg,meat,this flavor savor tastes like pickles:  The Whopper Bun.  share yours with #KingstacheChallenge. https://t.co/qcBJD2TN8T
1180,tacobell-i1019760844077400065.jpg,dessert,#Crabfest is calling your name. Get it this weekend before it's gone!   https://t.co/mci4xXYqKC
1181,tacobell-i1020386403497127936.jpg,soup,@alirose1991 There's no wrong way in our books  Alice but if we had to choose  this is how we'd do it! https://t.co/Ch6tN6w3dW
1182,tacobell-i1020521424115544065.jpg,fried-food,Fashion inspiration from the Denny's Spring Collection. http://t.co/JZLQqKemXD
1183,tacobell-i1021832815388893186.jpg,seafood,Ponyo wants ham! https://t.co/xshiZeEh9x
1184,tacobell-i1022547731070341126.jpg,seafood,handle this bracket with care https://t.co/IBjR0GQbI8
1185,tacobell-i1026909681980043264.jpg,meat,Bring home the seafood you crave with #RedLobsterToGo. Call or order online today.  https://t.co/ncj1RQXlrT https://t.co/n7VO0VhUTZ
1186,tacobell-i1029442533699543040.jpg,dairy-product,  #EndlessShrimp https://t.co/EByq4BCT3A
1187,tacobell-i1030091819290451970.jpg,rice,Things are really heating up. https://t.co/p1vQKjPhiS
1188,tacobell-i1030424011774279680.jpg,fried-food,It's just nachos. For breakfast. http://t.co/0pYeCrHlO0
1189,tacobell-i1031580155334946816.jpg,egg,You know you want to host your holiday party at Red Lobster! We'll get the biscuits ready!   https://t.co/ynpTdgOGOm
1190,tacobell-i1031733811883606017.jpg,soup,NGL  this looks like a page from an   SPY book. #TBT https://t.co/sDda4gQYrL
1191,tacobell-i1031737070648057856.jpg,fried-food,Knock Knock. Who's There? No joke. Just delicious Breakfast Sliders. https://t.co/gnUSMqZUEq
1192,tacobell-i1032673828554461189.jpg,bread,@Dough836 It will be Turkey Lurkey Time before you know it! https://t.co/9NRQjuPpyS
1193,tacobell-i1032720975123509248.jpg,noodles/pasta,Me: Want to share a Lobster Pizza?  Also Me: Please say no. https://t.co/EQXI8AP07X
1194,tacobell-i1033049249922015232.jpg,dessert,You ll crave too! You ll crave too! You ll crave too! #WhiteCastleMovieHomage #HalloweenEdition (1/8) https://t.co/MJwkej5vUQ
1195,tacobell-i1035243480459571200.jpg,fried-food,Microsoft Accidentally Spends $2.5 Billion On Minecraft Pancakes  Denny's Celebrates http://t.co/2uxjfE3bNj
1196,tacobell-i1037463166807027713.jpg,fried-food,My eggy little lumps  check it out http://t.co/G05t86RAyg
1197,tacobell-i1039225548424196096.jpg,fried-food,Spending #SweetestDay with our sweetest topping...  https://t.co/p4CvgIbDJc
1198,tacobell-i1040283981382643713.jpg,dessert,#Crabfest is calling your name. Get it this weekend before it's gone!   https://t.co/mci4xXYqKC
1199,tacobell-i1040646364919672833.jpg,dairy-product,CHEESY TOTS are back again. Again. Only at Burger King. https://t.co/vIkbsZmNtx
1200,tacobell-i1042900132151414784.jpg,dessert,Guaranteed score. That play works every time. #BCSChampionship http://t.co/T8bm2lPCSB
1201,tacobell-i1042904600884506624.jpg,soup,Was kind of bummed this Scooby Doo episode wasn't the OG until DEMON. FOOTBALL. PLAYERS. #supertroll http://t.co/HFZ7AGVbvd
1202,tacobell-i1043198915711922176.jpg,fried-food,Wake  n  Bacon Jam.   https://t.co/l6OF0i4qj0
1203,tacobell-i1045463097794678784.jpg,meat,head  shoulders  https://t.co/6TK1bqOnr5
1204,tacobell-i1048658013429493760.jpg,meat,Out with the old BCS and in with the new. And lemme tell ya  the new is good. Really good. Taste-wise at least. http://t.co/XNqzVfzBLj
1205,tacobell-i1049741372843024386.jpg,dessert,https://t.co/7s1haEAvWL
1206,tacobell-i1052212569300226048.jpg,fruit,nevermind it got wild #collegeslam http://t.co/SmHESwnPve
1207,tacobell-i1053446734079119361.jpg,bread,can't get this jpegg to load http://t.co/JWX8tB8DnN
1208,tacobell-i1057331305539457024.jpg,bread,waffles in 2017 will now have stories https://t.co/7ouQS75PSq
1209,tacobell-i1059505627733454849.jpg,rice,2-D cheeseburger better than no cheeseburger  Minimal-dad always used to say. http://t.co/oEFjEDqbbx
1210,tacobell-i941774303170719745.jpg,fried-food,Stuck in a time loop? At least lunch will always be good... https://t.co/QT6CTBNUUQ
1211,tacobell-i943179133588295682.jpg,dairy-product,Fan Food Pic courtesty of tumblr user nelsonchin. http://t.co/RqrBM1yLXV
1212,tacobell-i948227973227802624.jpg,dessert,This is Todd.  Todd is here to dress up as your family &amp; help you practice breaking the news https://t.co/ZasU0T5dBU https://t.co/IBjxBHs5Er
1213,tacobell-i950774612102656000.jpg,vegetable,when will we be able to stream hot apps directly into our mouths http://t.co/uoqSTeCvA8
1214,tacobell-i950900132945453056.jpg,meat,Take crab crackin' home with you. That's right  just order #RedLobsterToGo. https://t.co/iq7LiwGlvQ
1215,tacobell-i956542180905992199.jpg,rice,Here are some minimalist food posters for you. If you look at them hard enough they might appear? OK probably not. http://t.co/3DVhl1mCiz
1216,tacobell-i961041823689928704.jpg,soup,I am the bone of my sword https://t.co/2wqnVHcqMi
1217,tacobell-i963889407567609856.jpg,dairy-product,Was kind of bummed this Scooby Doo episode wasn't the OG until DEMON. FOOTBALL. PLAYERS. #supertroll http://t.co/HFZ7AGVbvd
1218,tacobell-i966840034170085376.jpg,noodles/pasta,wow they re at it again. what does this one even mean https://t.co/kiKb22rMtB
1219,tacobell-i971747376259108864.jpg,dairy-product,Let's go  Samson! https://t.co/nAXEEo2Inz
1220,tacobell-i972517446870585345.jpg,bread,This enviable Fan Food Pic via tumblr user girlinterupt3d. http://t.co/YiiWOq9taJ
1221,tacobell-i973723066818691072.jpg,dessert,THIS CAT KNOWS EXACTLY WHAT HE'S DOING #supertroll http://t.co/Sjc62iXjKZ
1222,tacobell-i975788624808570880.jpg,noodles/pasta,You can take Build Your Own Skillets as seriously as you want at Denny's. http://t.co/EyaeLQfvdl
1223,tacobell-i976252220667604993.jpg,egg,It's FryDay! Of course with $1 any size fry  it's always FRYDAY! https://t.co/zBMb235FTv
1224,tacobell-i976474486085099520.jpg,soup,The best breaks are spontaneous! #mybreak https://t.co/m3afZ4LWdW
1225,tacobell-i976866110136971264.jpg,egg,No apples? Slider picking season is all year round. https://t.co/Pvc0CnBEy2
1226,tacobell-i977276151751106560.jpg,soup,https://t.co/cDcwhIUdGc
1227,tacobell-i978632735353958400.jpg,noodles/pasta,Celebrating the original menu https://t.co/qn9JUENRv6
1228,tacobell-i978995146371952640.jpg,vegetable,Thank you to everyone who turned off their lights to give Planet Earth a break. #SwitchOff #HaveABreak https://t.co/d19d5YZ7hg
1229,tacobell-i980882570245058560.jpg,noodles/pasta,Let us fly you and a friend to LA for the BET Experience Sweepstakes! #MyCommunityPromo http://t.co/H9QxmMSMTX http://t.co/XAKZYkurTq
1230,tacobell-i981308642774274048.jpg,soup,We've finished our biggest build ever at #AX2018 with @BandaiNamcoUS and @VolpinProps! https://t.co/oBq0YxvAXO
1231,tacobell-i981531846721843206.jpg,soup,NGL  this looks like a page from an   SPY book. #TBT https://t.co/sDda4gQYrL
1232,tacobell-i981939542776254469.jpg,rice,@SugarAM33 There's no wrong way in our books but if we had to choose  this is how we'd do it!: https://t.co/h4i4U2Vdvh
1233,tacobell-i982226432402178049.jpg,fried-food,Southwest-Style Tacos with lobster meat! Taco  bout a good time.   #NationalTacoDay https://t.co/UTPWXpOvWP
1234,tacobell-i984159919829016576.jpg,egg,Anyone know how to mute a CL4P-TP Steward Robot? https://t.co/Cd7fTYaSya
1235,tacobell-i984586980804579328.jpg,bread,When you can't decide between seafood and steak.    #Crabfest   https://t.co/eOcwhYaK0h
1236,tacobell-i984868833872752641.jpg,fried-food,I like my soap operas how I like my chicken. https://t.co/pr27wk9vE8
1237,tacobell-i985986196735123456.jpg,vegetable,BRANG THE TANG! 99  Bistro Turkey Slider is back  baby. https://t.co/pioxGc119k
1238,tacobell-i986425207194714112.jpg,vegetable,#EndlessShrimp is NOW $15.99. #MindBlown   https://t.co/JEIzdxJrnK
1239,tacobell-i986775938074464256.jpg,noodles/pasta,Sample Life. http://t.co/XTqQgKPp82
1240,tacobell-i988856108994379776.jpg,seafood,7/31. New waffle lineup. Get excited.   https://t.co/8gS0IqbmN2
1241,tacobell-i991467303232589824.jpg,soup,Avoiding #mybreak is impossible! https://t.co/3EhVM3AaD1
1242,tacobell-i991694067917623297.jpg,dairy-product,Let's Red  White  and Blue Slam our way into the next round! GO AMERICA! http://t.co/kctrr4jbD6
1243,tacobell-i992116581726605317.jpg,meat,Can you believe the future was 15 years ago? https://t.co/rJkyPkBZ1T
1244,tacobell-i992904732308983808.jpg,meat,our favorite part of fall is when the loaves change color http://t.co/FAzvvFT2BO
1245,tacobell-i994351313470177281.jpg,fried-food,This OREO cookie goes out to the 698 504 #unboxing fans who find this just as satisfying as the cookies themselves. https://t.co/mERzt0luEX
1246,tacobell-i994577809380081664.jpg,dessert,https://t.co/dgXbFRzpIH
1247,tacobell-i999424740900007936.jpg,soup,NEW flavors are here for #EndlessShrimp like Sesame-Ginger Grilled Shrimp!!   https://t.co/9isOBmqaMF
1248,Wendys-i1054379252714483713.jpg,fried-food,want a chance to win a denny's gift card? enter the #bigburgerbash sweepstakes http://t.co/KifkXUAW2g http://t.co/tzyZvQPD6W
1249,Wendys-i1055120182564343809.jpg,bread,Victory is beautiful... https://t.co/FPGFuQhXWJ
1250,Wendys-i1055467479382872065.jpg,rice,Go boldly https://t.co/U0g5a8nWSF
1251,Wendys-i1055852478250520576.jpg,noodles/pasta,It's your last chance to enter to win a trip to LA and the BET Experience! #MyCommunityPromo https://t.co/KxnsdTY5oU http://t.co/9XRSmtIWkR
1252,Wendys-i1057284904021565441.jpg,fried-food,There s not really a better way to celebrate #NationalSeafoodBisqueDay. https://t.co/yPHhQly2gu
1253,Wendys-i1059835790455463937.jpg,meat,The Froot Loops Shake. Because  Froot Loops. #Repost https://t.co/kBLcnzxy2m
1254,Wendys-i1060224787077914624.jpg,seafood,D.J. Tanner consoling this bronco on Full House. #fullhorse #supertroll http://t.co/WcobHbVpk3
1255,Wendys-i1060561029908914177.jpg,egg,happy birthday to the mayor of the sunset strip  Rodney Bingenheimer! long live denny's fam. cc: @kroq http://t.co/B1I7IgcijT
1256,Wendys-i1062375435273682944.jpg,bread,https://t.co/kVjh7nFujm
1257,WhiteCastle-i1003670883700002816.jpg,noodles/pasta,Cheers to #EndlessShrimp!   https://t.co/wI2upI75XR
1258,WhiteCastle-i1008001262028091392.jpg,dessert,On and on and on and on and on and... #EndlessShrimp   https://t.co/Yc3HtJ1OfA
1259,WhiteCastle-i1008809996396711936.jpg,soup,anatomy of a burger http://t.co/PnVnyxb7J2
1260,WhiteCastle-i1009835839805771776.jpg,rice,It's Wednesday. http://t.co/xpBcVlV7fn
1261,WhiteCastle-i1011247649268232197.jpg,bread,It only takes $1 to snag fries of any size. Get yours now! https://t.co/XF3ckxRhPk
1262,WhiteCastle-i1011727457701986304.jpg,fried-food,Congrats to the #dennysdunkcontest winner  @JKPbeebop! http://t.co/UOQE2nzEFF
1263,WhiteCastle-i1013784358547845122.jpg,seafood,Found an unreleased collab between America's Diner and America's Boss in a New Jersey Denny's. Love you  Bruce! http://t.co/TS5H4nQJLN
1264,WhiteCastle-i1017891421251145728.jpg,noodles/pasta,There s only a few days left before $1 #NachoFries are gone. But don t worry  they ll be back this summer. https://t.co/PDjvltuZCK
1265,WhiteCastle-i1018287350772793345.jpg,dairy-product,Looking for an a-mousse-ing festive desert? Trust us  this cake is berry good. https://t.co/crADfwZZqH
1266,WhiteCastle-i1018986131965317121.jpg,rice,Once you try the $5 Steak Nachos Box  you ll keep coming back for more. https://t.co/S0hDTjUYm2
1267,WhiteCastle-i1019363620340236288.jpg,dessert,Fan Food Pic courtesty of tumblr user nelsonchin. http://t.co/RqrBM1yLXV
1268,WhiteCastle-i1021500201230512128.jpg,fruit,Derby day came and went  but we can still celebrate a special week https://t.co/LsCHIGVb5W
1269,WhiteCastle-i1024036914876170240.jpg,seafood,When you are trying to get the best forkful possible.    #ShrimpTrios https://t.co/G4ltxvKY7U
1270,WhiteCastle-i1026543431378784263.jpg,fruit,Covfefe  anyone? https://t.co/8ta2kLlCkf
1271,WhiteCastle-i1029140544834789376.jpg,fried-food,There s not really a better way to celebrate #NationalSeafoodBisqueDay. https://t.co/yPHhQly2gu
1272,WhiteCastle-i1030461749042995200.jpg,seafood,The Texas Craving Massacre #WhiteCastleMovieHomage #HalloweenEdition (2/8) https://t.co/gxUoBkDaEm
1273,WhiteCastle-i1030529700492390401.jpg,meat,Watching #TeamUSA at the #OpeningCeremony has got us feeling all lovey-dovey. #CantMissMoments https://t.co/hZqq0cCHbR
1274,WhiteCastle-i1031654607498301440.jpg,dessert,Let's Red  White  and Blue Slam our way into the next round! GO AMERICA! http://t.co/kctrr4jbD6
1275,WhiteCastle-i1031734520893059073.jpg,rice,A taco made entirely out of breakfast. Get two #NakedEggTacos for just $3.49. https://t.co/wMeAqy3cM9
1276,WhiteCastle-i1034164898505285632.jpg,seafood,Just have to keep an eye on it for the next 23 hours... https://t.co/kJwqkOKKML
1277,WhiteCastle-i1034191324591915008.jpg,egg,Just about any day is a good day for pizza  especially Lobster Pizza!! https://t.co/RqSOp7ojvi
1278,WhiteCastle-i1035280721030590465.jpg,seafood,Comment    with the amount of    you think you will eat at #EndlessShrimp. https://t.co/OEEoRT6uhC
1279,WhiteCastle-i1039675962349297670.jpg,egg,Stylish Denny's employees back in the day. #tbt http://t.co/C7NzvHP5JJ
1280,WhiteCastle-i1039891381853007873.jpg,fruit,Hey @HarperPerennial maybe we can collab someday; nothing like coffee and a good book in a diner. http://t.co/Y15mpBYOH7
1281,WhiteCastle-i1040276659457404928.jpg,bread,nevermind it got wild #collegeslam http://t.co/SmHESwnPve
1282,WhiteCastle-i1040676556518158337.jpg,dessert,M O T I V A T I O N https://t.co/MexYEVwzmC
1283,WhiteCastle-i1044326126984855552.jpg,egg,It's just the noodle lift you've always dreamed of.   https://t.co/dIf7sDK5qe
1284,WhiteCastle-i1047482534236508161.jpg,dairy-product,THIS CAT KNOWS EXACTLY WHAT HE'S DOING #supertroll http://t.co/Sjc62iXjKZ
1285,WhiteCastle-i1048269415299657728.jpg,noodles/pasta,Nothing to see here except a legendary chicken salesman and my new Smoky Mountain BBQ. https://t.co/ey3hcsbw0b
1286,WhiteCastle-i1049401286758678529.jpg,meat,You can take Build Your Own Skillets as seriously as you want at Denny's. http://t.co/EyaeLQfvdl
1287,WhiteCastle-i1049752610541096961.jpg,meat,"This is ""pastably"" the best day of the year. RT if you agree. #NationalPastaDay https://t.co/m4tVliUvkN"
1288,WhiteCastle-i1050032890434768896.jpg,noodles/pasta,get yourself a diner who can do both https://t.co/zcYBcECq1U
1289,WhiteCastle-i1050455492055748608.jpg,dairy-product,good day for thoroughbreads http://t.co/8iHS7gC9a3
1290,WhiteCastle-i1050783493733662720.jpg,meat,lol @ these people. shouts to the fans. shade to the trolls! http://t.co/rKjO2bhQII
1291,WhiteCastle-i1050823419590144000.jpg,egg,Pancakes is waiting... #AskPancakes https://t.co/qu3eiX1Vhh
1292,WhiteCastle-i1051178255221309440.jpg,seafood,You're getting hungry  very hungry!   #EndlessShrimp https://t.co/3WeVDUDkZR
1293,WhiteCastle-i1052234212072407040.jpg,dessert,Levitate #mybreak! https://t.co/hP6gQeEPb1
1294,WhiteCastle-i1053401612079763458.jpg,dessert,Follow along with the out-of-this-world event. #ImpossibleSlider https://t.co/g9Py58nFOP
1295,WhiteCastle-i1053683763241136128.jpg,dairy-product,delicious fun for the whole family! or just one person! https://t.co/vAcnikLh0w
1296,WhiteCastle-i1054436403818491910.jpg,noodles/pasta,Finally  a slipmat to match your tasty beats https://t.co/HPpECvNgVA
1297,WhiteCastle-i1055133567125196805.jpg,vegetable,Covfefe  anyone? https://t.co/8ta2kLlCkf
1298,WhiteCastle-i1055481611662385152.jpg,seafood,happy birthday to the mayor of the sunset strip  Rodney Bingenheimer! long live denny's fam. cc: @kroq http://t.co/B1I7IgcijT
1299,WhiteCastle-i1055873008991158280.jpg,rice,Deleting your search history like... https://t.co/mqa4bZh3nd
1300,WhiteCastle-i1056344545745547265.jpg,rice,Rally the crew; we're going after the big ones https://t.co/dNUavBu5Qu
1301,WhiteCastle-i1056583117845204993.jpg,fruit,PANCAKES https://t.co/K6izKcnGmV
1302,WhiteCastle-i1058078725458268167.jpg,meat,With your help  we've passed the plate 192 times to generate awareness for childhood hunger! #DennysNKH #passtheplate http://t.co/UQiKTgEToq
1303,WhiteCastle-i1058124022871977984.jpg,soup,  #TBT https://t.co/l4fEwHOikT
1304,WhiteCastle-i1060207752104931328.jpg,egg,@telltalegames Didn't think we'd remember  didja? #MakeMySandwich https://t.co/rtK8KlWUdc
1305,WhiteCastle-i1060954729868640256.jpg,noodles/pasta,Let us fly you and a friend to LA for the BET Experience Sweepstakes! #MyCommunityPromo http://t.co/H9QxmMSMTX http://t.co/XAKZYkurTq
1306,WhiteCastle-i1062085714840641536.jpg,soup,Tuna lovers  take note. New! Tuna Poke is now available at Red Lobster. https://t.co/YhXCesOyuI
1307,WhiteCastle-i1062125392343920641.jpg,seafood,Who knew Lulu had this expression hidden deep within her face? https://t.co/kmtzFSfcpz
1308,WhiteCastle-i859867788860588034.jpg,bread,Happy Birthday to one of our best friends  @LEGIQN. We hope you got all the Taco Bell you wished for.   https://t.co/Pa3N2ZUVos
1309,WhiteCastle-i860150795244883968.jpg,fruit,Three definitely isn t a crowd with this dish! #ShrimpTrios https://t.co/C5Ok6zEJQY
1310,WhiteCastle-i860589866425487360.jpg,egg,Who's ready for some aloha hour vibes this weekend?   https://t.co/FdxkzkWfv7
1311,WhiteCastle-i861957416287707136.jpg,fried-food,What a good tipper. 100% http://t.co/ugswsLnHq0
1312,WhiteCastle-i864125722360594434.jpg,seafood,Just in time for July 4th  Classic Grilled Dogs are just 79  all month long. #America https://t.co/QawleuGk8n
1313,WhiteCastle-i864935968125726720.jpg,vegetable,bone app the teeth  buddies ;) https://t.co/n0hlUe6pSr
1314,WhiteCastle-i866742495425814529.jpg,fruit,Keep the Sesame-Ginger Shrimp coming!  #EndlessShrimp https://t.co/PIC7X2hNDw
1315,WhiteCastle-i867110738158026752.jpg,bread,SEE BELOW: 15 reasons to hit up the Castle today.   ( : Insta #BoldCraver  eatingwithcatherine) https://t.co/SIZZVGcGEm
1316,WhiteCastle-i867475225046384640.jpg,noodles/pasta,the daily show with chomp stewart.   coming soon to a television in a freaky dream you're having. http://t.co/Q93dZo8jYo
1317,WhiteCastle-i868180209186549761.jpg,rice,Menu Hack - Biscuit Taco   #TacoTuesday https://t.co/gmniDIRz73
1318,WhiteCastle-i869942748165570564.jpg,bread,Ever wonder who the legend is that created Taco Bell? Watch this. https://t.co/YAMurRFCQ3
1319,WhiteCastle-i872155752231616512.jpg,meat,Who  's #EndlessShrimp? https://t.co/gAWRpFxlFW
1320,WhiteCastle-i872192062690603010.jpg,bread,New filters coming to Instagram soon? http://t.co/8vBZJ3iT8Q
1321,WhiteCastle-i872554721231425541.jpg,dairy-product,Comment    with the amount of    you think you will eat at #EndlessShrimp. https://t.co/OEEoRT6uhC
1322,WhiteCastle-i872848424269426688.jpg,dairy-product,THIS CAT KNOWS EXACTLY WHAT HE'S DOING #supertroll http://t.co/Sjc62iXjKZ
